COHO ID,label,type,review rows,GWAS tags,PGS ids,status,definition verdict,current definition,current definition source,proposed definition,proposed definition source,problems,corrections,definition checked against,evidence URL,evidence quote,papers checked,checked by
COHO:0000598,"Alpha-Tocopherol, Beta-Carotene Cancer Prevention Study",cohort,274,ATBC,ATBC,CONFIRMED,correct,"A randomized, placebo-controlled trial of alpha-tocopherol and beta-carotene supplements for the primary prevention of lung and other cancers in 29,133 male smokers aged 50–69 in Finland, recruited in 1985–1988 and supplemented for five to eight years, whose participants have since been followed as a cohort for cancer and other outcomes.",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12329778/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9992367/fullTextXML,,,,,"https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12329778/fullTextXML (also: incident cancer 'ascertained via linkage to the Finnish Cancer Registry through December 2011 for ATBC', which supports the post-trial cohort follow-up)|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9992367/fullTextXML",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12329778/fullTextXML,"Briefly, ATBC was a randomized placebo‐controlled trial ( NCT00342992 clinicaltrials.gov ) examining α‐tocopherol and/or β‐carotene for primary prevention of lung and other cancers in 29,133 male Finnish smokers, aged 50–69 years at recruitment between 1985 and 1988. | PMC9992367: Male Finnish smokers ( N = 29,133) ages 50–69 years were assigned to receive either alpha-tocopherol ( dl -α-tocopheryl-acetate, 50 mg/day), beta-carotene (20 mg/day), both vitamins, or placebo for 5–8 years (a median of 6.1 years).","PMID:36576985 ok ('Alpha-Tocopherol, Beta Carotene Cancer Prevention Study (ATBC)', excluded from ever/never smoking analysis 'since study participants only included ever smokers'); PMID:38749303 ok ('The ATBC Study is supported by the Intramural Research Program of the U.S. National Cancer Institute'); PMID:38374065 ok (example; ATBC + PLCO retinol GWAS summary statistics, ATBC/PLCO IRB approval by NIH); PMID:37210288, PMID:38112776, PMID:35438744 not named in the accessible text (study lists in supplements). PGS Catalog ATBC: name_full 'Alpha-Tocopherol, Beta-Carotene Cancer Prevention Study', many cancer PRS, matches.","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000599,Growth and Obesity Chilean Cohort Study,cohort,275,GOCS_Chilean,GOCS_Chilean,CONFIRMED,correct,"A longitudinal cohort of 1,195 children born in 2002-2003 and recruited in 2006 at about 3.5 years of age from childcare centres of the low-to-middle income South East Area of Santiago, Chile, measured annually (six-monthly from 2010) at the Instituto de Nutrición y Tecnología en Alimentos into adolescence to study growth, puberty and obesity.",PMID:34047840,,,,,"https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8553699/fullTextXML (PMID:34047840: 1195 individuals recruited in 2006 aged 3.5 at childcare centres of the South East Area of Santiago; middle-low socioeconomic level; singleton births 2002-2003; annual measurements at INTA, six-monthly since 2010; heights 2006-2019) | https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3545681/fullTextXML (PMID:23283497: children aged 3.0-4.9 attending Junta Nacional de Jardines Infantiles nursery schools in the south area of Santiago in September 2006, n = 1196; the cohort 'assesses the association of early growth and development of adiposity and metabolic risk')",,,PMID:34047840 ok (example); PMID:38981621 ok (abstract: GWAS on the 'Growth and Obesity Chilean Cohort Study' cohort); PMID:38826804 ok ('Chilean Growth and Obesity Cohort Study (GOCS)'); PMID:34748635 ok (tag 'GOCS'; 'Chilean pediatric Growth and Obesity Chilean Cohort Study (GOCS) cohort (n = 788)'); PGS REST /cohort/GOCS_Chilean returns no record (id only in the PGS cohort list),"Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000600,Health Examinees Study,cohort,276,HEXA,HEXA,CONFIRMED,correct,"A population-based cohort of about 173,000 Korean men and women aged 40 and over recruited in 2004–2013 from the national health examinee registry at health examination centres, mainly in urban areas, as the largest cohort of the Korean Genome and Epidemiology Study, to identify environmental and genetic risk factors for major chronic diseases in Koreans.",PMID:27085081|PMID:39050255|PMID:38060535,,,,,"PMID:25743837 (HEXA design paper abstract: 'the Health Examinees (HEXA) Study', recruited 2004-2013 from 38 health examination centers, aged 40-69) | PMID:27085081 (PMC5837648: national health examinee registry, aged >=40, 2004-2013, 173,357) | PMID:42753719 (PMC13585397: 'the largest cohort', 173,195) | PMID:39050255 (PMC11266026: aim, urban examination centres) | PMID:37919891 (PMC11181046)",,,"PMID:36333282 ok (KoGES_HEXA); PMID:36419087 ok (HEXA, urban-based); PMID:37919891 ok; PMID:36422279 ok (Health Examinee Cohort Study); PMID:36996866 ok (KoGES_HEXA); PMID:38060535 ok (example); PMID:39747571 ok; PMID:42563985 ok (HEXA cohort); PMID:37133724 abstract only (KoGES subjects, not open access). PGS name 'Health Examinee Shared Control Study' is used for this cohort in PMID:39050255 ('the Health EXAminee shared control study (HEXA) cohort').","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000601,Newfoundland Colorectal Cancer Registry,cohort,277,NFCCR,NFCCR,FIX,needs correction,"A registry cohort of 750 colorectal cancer patients from the Canadian province of Newfoundland and Labrador, a population with a very high incidence of familial colorectal cancer, recruited in 1999–2003 through Memorial University of Newfoundland and followed for up to 19 years, used to study familial colorectal cancer and genetic and clinical factors in survival.",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8637572/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC4393623/fullTextXML,"A population-based registry of colorectal cancer patients in the Canadian province of Newfoundland and Labrador, run from Memorial University of Newfoundland, that in 1999–2003 recruited about 750 patients diagnosed under the age of 75 to study the genetic and familial factors behind the province's high colorectal cancer incidence and has followed them for recurrence and survival for up to 19 years. For a population-based case-control study, controls frequency-matched to the cases by age group and sex were selected from the province's residents by random digit dialling.",PMID:17039269|PMID:21033532|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8637572/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC4393623/fullTextXML,"Identity right, but the definition describes only the patient registry used in the survival GWAS ('A registry cohort of 750 colorectal cancer patients'). In 19 of the tag's 21 studies (the GECCO/CORECT/CCFR pooled risk analyses) NFCCR is a case-control set: PMID:35512400 expands it as 'NFCCR = Newfoundland Case-Control Study', and the NSAID paper's Supplementary Table 6 (PMID:38809988) lists it as a Canadian case-control study. The controls evidently come from the Newfoundland and Labrador population-based case-control study (cases identified 1999-2003, controls by random digit dialling, PMID:21033532), which has the same CIHR team grant (CRT-43821) as the NFCCR acknowledgement. The definition should cover the controls. It should also say, from the registry's own founding paper (PMID:17039269), that it took every case diagnosed under the age of 75. Label, type, parent (GECCO) and country are right.","definition=A population-based registry of colorectal cancer patients in the Canadian province of Newfoundland and Labrador, run from Memorial University of Newfoundland, that in 1999–2003 recruited about 750 patients diagnosed under the age of 75 to study the genetic and familial factors behind the province's high colorectal cancer incidence and has followed them for recurrence and survival for up to 19 years. For a population-based case-control study, controls frequency-matched to the cases by age group and sex were selected from the province's residents by random digit dialling. ;; definition source=PMID:17039269|PMID:21033532|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8637572/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC4393623/fullTextXML","https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8637572/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC4393623/fullTextXML|PMID:17039269 (registry's founding paper, abstract)|PMID:21033532 (Newfoundland and Labrador population-based case-control study, abstract and https://pmc.ncbi.nlm.nih.gov/articles/PMC6973587/)",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:21033532%20AND%20SRC:MED&resultType=core&format=json,"Newly diagnosed cases identified between 1999 and 2003 were frequency-matched by 5-year age group and sex with controls selected from the residents of NL through random digit dialing. | PMID:17039269: In order to investigate the factors, especially genetic components, responsible for CRC we established the Newfoundland Colorectal Cancer Registry. In a 5-year period we examined every case of CRC diagnosed under the age of 75 years and obtained consent from 730 cases. | PMID:35512400 (https://pmc.ncbi.nlm.nih.gov/articles/PMC9360460/): NFCCR = Newfoundland Case-Control Study","PMID:34309201 ok (example; 'Newfoundland Colorectal Cancer Registry (NFCCR) cohort', 750 patients 1999-2003); PMID:35512400 ok but as 'NFCCR = Newfoundland Case-Control Study'; PMID:38749303 ok (NFCCR acknowledgement, CIHR CRT 43821, Memorial University investigators); PMID:36576985, PMID:35438744 GECCO/CORECT/CCFR pooled analyses, study lists in supplements. PGS Catalog NFCCR: name_full 'Newfoundland Familial Colon Cancer Registry', colorectal cancer PRS only, matches.","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000602,Toshiba cohort,cohort,278,Toshiba,Toshiba,CONFIRMED,correct,"A corporate genome cohort of employees of Toshiba Corporation, a Japanese electronics company, whose health-care database for precision-medicine research holds genomic, health check-up, questionnaire and prescription data of consenting employees (over 11,600 of whom had given genetic samples by 2024), used for genetic studies such as of side effects after COVID-19 booster vaccination.",PMID:40222985|PMID:41100086,,,,,"PMID:40222985 (PMC11994816: Toshiba health-care database of 'genomic, health checkup, questionnaire, and prescription data of their employees who have individually informed consented', 'the corporate genome cohort dataset', 2,554 genotyped employees in the booster GWAS) | PMID:41100086 (PMC12531883: 'Toshiba Corp, an electronics manufacturer in Japan'; 'We recruited study participants from 11 605 employees who had already provided genetic samples to the company', recruitment March-July 2024)",,,"Tag Toshiba: PMID:40222985 ok (all 21 studies; example). The PGS Catalog REST endpoint returns no cohort 'Toshiba' today, but the repository's PGS cohort list (src/curation/pgs_catalog_cohorts.csv) has 'Toshiba,Toshiba cohort'; the label follows that name, since the paper gives no formal name.","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000603,Women's Health Initiative Memory Study,cohort,279,WHI-MS,WHI-MS,FIX,needs correction,"An ancillary study of the Women's Health Initiative hormone therapy trials that enrolled 7,479 cognitively unimpaired women aged 65–80 from 39 clinical sites across the United States in 1996–1999 to test the effects of conjugated equine estrogens with or without medroxyprogesterone acetate on cognitive decline and dementia.",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12928021/fullTextXML,"A genome-wide association sub-study of the Women's Health Initiative hormone therapy trials (dbGaP WHIMS+) of European-ancestry trial participants genotyped on the Illumina HumanOmniExpress array, selected so that together with WHI GARNET they represent the WHI European American hormone trial population. It comprises the participants of the WHI Memory Study (an ancillary trial of hormone therapy and cognition in 7,479 women aged 65–80) who were not in GARNET, and other hormone trial women, aged 65 or over or younger, who were in neither WHIMS nor GARNET.",https://static-content.springer.com/esm/art%3A10.1038%2Fs41588-019-0519-3/MediaObjects/41588_2019_519_MOESM1_ESM.pdf|https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=bioproject&id=225655|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12928021/fullTextXML,"The definition describes a different sample: the WHIMS ancillary trial of hormone therapy and cognition (7,479 women aged 65-80 of all ethnic groups at 39 sites). The tag WHI-MS (PMID:41325697 Supplementary Table 1: ""WHI-WHIMS | Women's Health Initiative (WHI memory study) | European | HumanOmniExpressExome-8v1_B""), the PGS id WHI-MS (score PGS000043, PMID:31676865) and both examples denote the WHI genome-wide association sub-study named after WHIMS (dbGaP phs000675 ""WHIMS+ GWAS: GWAS on Selected Women's Health Initiative (WHI) Hormone Trial European Americans""): European-ancestry hormone-trial women genotyped on Illumina OmniExpress, made up of the WHIMS participants not already genotyped in GARNET plus hormone-trial women aged 65 or over and under 65 who were in neither WHIMS nor GARNET (5,637 women in PMID:31676865). Label, type and parent (WHI) are right. Secondary: the example GCST009097 is weak, because PMID:31676865 used the WHIMS data only in its incident-VTE analysis in WHI, not in the GWAS that GCST009097 summarises (MVP + UK Biobank discovery, INVENT replication). GCST90837567 (PMID:41325697) carries the WHI-MS tag in the GWAS Catalog.","definition=A genome-wide association sub-study of the Women's Health Initiative hormone therapy trials (dbGaP WHIMS+) of European-ancestry trial participants genotyped on the Illumina HumanOmniExpress array, selected so that together with WHI GARNET they represent the WHI European American hormone trial population. It comprises the participants of the WHI Memory Study (an ancillary trial of hormone therapy and cognition in 7,479 women aged 65–80) who were not in GARNET, and other hormone trial women, aged 65 or over or younger, who were in neither WHIMS nor GARNET. ;; definition source=https://static-content.springer.com/esm/art%3A10.1038%2Fs41588-019-0519-3/MediaObjects/41588_2019_519_MOESM1_ESM.pdf|https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=bioproject&id=225655|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12928021/fullTextXML ;; acronym synonyms=add WHIMS+ (dbGaP name of the genotyped set) ;; example study=replace GCST009097 with GCST90837567 (PMID:41325697; its GWAS Catalog cohort list includes WHI-MS; quote ""Women's Health Initiative (WHI memory study)"" from row WHI-WHIMS of Supplementary Table 1, https://pmc.ncbi.nlm.nih.gov/articles/instance/12757440/bin/NIHMS2129447-supplement-Supplementary_Tables.xlsx), keep PMID:42509442",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12928021/fullTextXML; https://static-content.springer.com/esm/art%3A10.1038%2Fs41588-019-0519-3/MediaObjects/41588_2019_519_MOESM1_ESM.pdf; https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=bioproject&id=225655; https://www.ncbi.nlm.nih.gov/gap/sstr/api/v1/study/phs000675/summary; https://static-content.springer.com/esm/art%3A10.1038%2Fs41398-025-03418-z/MediaObjects/41398_2025_3418_MOESM1_ESM.pdf; https://pmc.ncbi.nlm.nih.gov/articles/instance/12757440/bin/NIHMS2129447-supplement-Supplementary_Tables.xlsx,https://static-content.springer.com/esm/art%3A10.1038%2Fs41588-019-0519-3/MediaObjects/41588_2019_519_MOESM1_ESM.pdf,"The WHIMS sub-study consisted of WHI Hormone Trial women of European ancestry from the following sources: ... 2) women from the WHI-HT at least 65 years old at enrollment who were neither in WHIMS nor GARNET, and 3) women from the WHI-HT younger than age 65 at enrollment who were neither in WHIMS nor GARNET.","PMID:41325697 = the WHIMS GWAS sub-study (WHIMS+), not the WHIMS trial as defined (Supplementary Table 1 row WHI-WHIMS, European, HumanOmniExpressExome-8v1_B); PGS id WHI-MS: PGS000043 (PMID:31676865) evaluated in the same sub-study; examples PMID:42509442 (WHI-MS from dbGaP phs000200) and PMID:31676865/GCST009097 (WHIMS, 5,637 women) = the same sub-study; PMID:40537477 (not tagged WHI-MS) describes it as: women selected to be ""representative"" of the HT trial","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000604,WHI SNP Health Association Resource,cohort,280,WHI-SHARe,WHI-SHARe,CONFIRMED,correct,"A genome-wide association sub-study of the Women's Health Initiative comprising a randomly selected sample of about 8,500 African American and 3,600 Hispanic women from WHI, genotyped on the Affymetrix 6.0 array under the NHLBI SNP Health Association Resource (SHARe) project.",https://static-content.springer.com/esm/art%3A10.1038%2Fs41398-025-03418-z/MediaObjects/41398_2025_3418_MOESM1_ESM.pdf|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC5714283/fullTextXML,,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3511984/ (PMID:22939635 methods); https://static-content.springer.com/esm/art%3A10.1038%2Fs41398-025-03418-z/MediaObjects/41398_2025_3418_MOESM1_ESM.pdf; https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=bioproject&id=76077 (dbGaP phs000386); https://www.ebi.ac.uk/europepmc/webservices/rest/PMC5714283/fullTextXML,https://pmc.ncbi.nlm.nih.gov/articles/PMC3511984/,"Because of budget constraints, we randomly selected a subsample of 12,157 of these women: 8,515 (70.1%) AA and 3,642 (66.6%) HA women.","PMID:41325697 ok (Supplementary Table 1 row ""WHI-SHARe | Women's Health Initiative (SNP Health Association Resource) | African and Hispanic/Latino | Affymetrix 6.0""); example PMID:22939635 (GCST001650) ok. The acronym SHARe also matches SHARE of COHO:0000725 (the QC check ignores case), and both terms already carry editor notes","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000605,Isle of Wight Whole Population Birth Cohort,cohort,281,IoW,IoW,FIX,needs correction,"A whole-population birth cohort of 1,456 children born on the Isle of Wight and recruited in 1989, assessed at birth and at 1, 2, 4, 10, 18 and 26 years, to study the natural history of asthma, allergy and lung function from infancy into adulthood.",PMID:22212639|PMID:31831580,"A whole-population birth cohort of the children born on the Isle of Wight, England, between 1 January 1989 and 28 February 1990, of whom 1,456 were enrolled for long-term follow-up and assessed at 1, 2, 4, 10, 18 and 26 years, to study the prevalence, natural history and risk and protective factors of asthma and allergic diseases from infancy into adulthood.",PMID:29547889|PMID:31831580,"identity, label, type, country right; no duplicate. Acronyms: the PGS Catalog other name IOW (also the example paper's spelling, 'Isle of Wight (IOW)') was dropped because it differs from IoW only in case, contrary to the rule that case variants are kept; likewise the profile title's 'Isle Of Wight Whole Population Birth Cohort'. Definition essentially right but 'recruited in 1989' is imprecise: the cohort profile (PMID:29547889, which the drafter could not retrieve) says all children born 1 January 1989-28 February 1990 were enrolled (1,536), 1,456 consenting to follow-up; corrected definition from the profile, which should be cited.","acronym synonyms=IoW|IOW|IOWBC ;; other synonyms=Isle of Wight Birth Cohort|Isle of Wight 1989 birth cohort|Isle of Wight|Isle Of Wight Whole Population Birth Cohort ;; definition=A whole-population birth cohort of the children born on the Isle of Wight, England, between 1 January 1989 and 28 February 1990, of whom 1,456 were enrolled for long-term follow-up and assessed at 1, 2, 4, 10, 18 and 26 years, to study the prevalence, natural history and risk and protective factors of asthma and allergic diseases from infancy into adulthood. ;; definition source=PMID:29547889|PMID:31831580",PMID:29547889 (PMC6124620 page: cohort profile); PMID:22212639 (abstract); PMID:31831580 (abstract); PMID:37227431 (PMC10292845 full text),https://pmc.ncbi.nlm.nih.gov/articles/PMC6124620/ | https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10292845/fullTextXML,"All children ( n = 1536) born on the Isle of Wight between 1 January 1989 and 28 February 1990 were enrolled, with 1456 consenting for long-term follow-up. | Ashford (Cullinan et al., 2004) and Isle of Wight (IOW) (Arshad et al., 2018) cohorts","PMID:37227431 ok (example; STELAR 'Isle of Wight (IOW) (Arshad et al., 2018)', ethics from 1989 with follow-ups at 1, 2, 4, 10 and 18); PMID:41724405 not checked (JACI 2026, paywalled, no PMC or preprint; IoW is tagged in both its child and adult analyses, consistent with this cohort but unverified; the profile also mentions a later Isle of Wight birth cohort, FAIR, recruited in early 2000). PGS id IoW (other name IOW): in the PGS cohort file, no record or scores in the PGS REST API.","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000606,Starr County Health Studies,cohort,282,STARR COUNTY; Starr,Starr,FIX,needs correction,"Population studies of type 2 diabetes and related chronic disease among Mexican Americans of Starr County, Texas, on the Texas-Mexico border, carried out by investigators of the University of Texas Health Science Center at Houston, including a systematic survey of households from randomly selected blocks in 2002-2006 with examination of selected adults and re-examination in 2010-2014, to study risk factors for diabetes and its complications.",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC4897940/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8394596/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9241628/fullTextXML,"A long-running programme of studies of type 2 diabetes and related chronic disease among Mexican Americans in Starr County, Texas, on the Texas-Mexico border, run from the University of Texas Health Science Center at Houston, which include a random sample of 14% of the county's population reported in 1983, type 2 diabetes case-control collections in 1987-2006, and a household survey of randomly selected blocks with examinations in 2002-2006 and re-examinations in 2010-2014, to study the prevalence, risk factors, genetics and complications of diabetes.",PMID:6637993|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8394596/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8990175/supplementaryFiles|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC4897940/fullTextXML|PMID:21647700,"Identity, name and type right, but the definition describes one phase instead of the whole: it presents the studies as the 2002-2006 household survey with 2010-2014 re-examination, whereas the Starr County Health Studies go back to a random sample of 14% of the county reported in 1983 (cited by the example paper as the study's reference) and include the 1987-2006 type 2 diabetes case-control sample that the tag 'STARR COUNTY' denotes in PMID:35399580 (HISLA; GWAS of Below et al. 2011, PMID:21647700). The current definition also does not start 'A ...'.","definition=A long-running programme of studies of type 2 diabetes and related chronic disease among Mexican Americans in Starr County, Texas, on the Texas-Mexico border, run from the University of Texas Health Science Center at Houston, which include a random sample of 14% of the county's population reported in 1983, type 2 diabetes case-control collections in 1987-2006, and a household survey of randomly selected blocks with examinations in 2002-2006 and re-examinations in 2010-2014, to study the prevalence, risk factors, genetics and complications of diabetes. ;; definition source=PMID:6637993|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8394596/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8990175/supplementaryFiles|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC4897940/fullTextXML|PMID:21647700","https://www.ebi.ac.uk/europepmc/webservices/rest/PMC4897940/fullTextXML (PMID:27266869: 2002-2004 enumeration of 2507 households from 309 randomly selected blocks, examinations 2002-2006, re-examination 2010-2014; the county 'has been shown previously' to bear a high burden) | https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8394596/fullTextXML ('The Starr County Health Studies (Starr) investigates the risk factors for diabetes in Mexican-Americans [31, 32]', ref. 31 = Hanis 1983; UTHealth Houston funding and IRB) | https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9241628/fullTextXML | PMID:6637993 (abstract, 1983) | PMID:21647700 (abstract, Starr County T2D GWAS) | HISLA supplementary table mmc2.xlsx in https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8990175/supplementaryFiles",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8990175/supplementaryFiles (mmc2.xlsx) | https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:6637993%20AND%20SRC:MED&resultType=core&format=json,"STARR COUNTY | Starr County Health Studies | Self-Identification | Heritage: Mexican (100%) | T2D case-control | Starr County, Texas, USA | 1987-2006 | 1618 (HISLA cohort table, cells joined by |) ;; 14% of the Starr County, Texas, population (97% Mexican-American) was randomly sampled","PMID:34446064 ok (tag 'Starr', example: 'The Starr County Health Studies (Starr)', in-home sleep apnea study 2010-2014); PMID:35399580 ok (tag 'STARR COUNTY': HISLA cohort table row 'Starr County Health Studies', T2D case-control sample 1987-2006, n = 1618, reference PMID:21647700); PGS REST /cohort/Starr returns no record (id only in the PGS cohort list, name 'Starr County')","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000607,International Multicentre ADHD Genetics project,cohort,283,,IMAGE,FIX,needs correction,"A European multi-site family sample of children with DSM-IV combined-type ADHD, their siblings and parents, all of European Caucasian descent, recruited from twelve specialist clinics in eight countries for molecular genetic studies of ADHD, including candidate-gene, linkage and genome-wide association analyses.",PMID:16887023,"A European multi-site family sample of children aged 5 to 17 with DSM-IV combined-type ADHD, their siblings and parents, all of white European Caucasian descent, recruited in 2003-2007 at specialist ADHD clinics in eight countries for molecular genetic studies of ADHD, including candidate-gene, linkage and genome-wide association analyses; a second phase (IMAGE II) combined ADHD cases from the original project and from further clinics in Germany, the Netherlands and the UK with population controls for genome-wide association.",PMID:16887023|PMID:21473745|PMID:20732625,"identity, label (the project's own descriptive paper uses it: 'The International Multicentre ADHD Genetics (IMAGE) project included 11 centres in 8 countries'), type and countries right; definition correct for the family sample (phase I). But the kept PGS Catalog acronym IMAGE-II names the project's second phase, which PMID:20732625 describes as a different sample: ADHD cases from the original IMAGE project plus cases from other clinics (Wuerzburg, Homburg, Trier, Cardiff, a Scottish and a Dutch site) and 2,653 US population controls from a schizophrenia GWAS. The definition should cover phase II (or the curator should decide the term is phase I only). Recruitment period and ages are added from the project's own paper (PMID:21473745), which gives 11 centres rather than the design paper's twelve, so the number is dropped. Optional: the phase II controls were US population controls (US could be added to countries if phase II is covered); IMAGE was analysed by the PGC ADHD subgroup (PMID:20732625 is 'for the Psychiatric GWAS Consortium: ADHD Subgroup'), so hasCohort membership in COHO:0000146 could be added.","definition=A European multi-site family sample of children aged 5 to 17 with DSM-IV combined-type ADHD, their siblings and parents, all of white European Caucasian descent, recruited in 2003-2007 at specialist ADHD clinics in eight countries for molecular genetic studies of ADHD, including candidate-gene, linkage and genome-wide association analyses; a second phase (IMAGE II) combined ADHD cases from the original project and from further clinics in Germany, the Netherlands and the UK with population controls for genome-wide association. ;; definition source=PMID:16887023|PMID:21473745|PMID:20732625 ;; other synonyms=International Multi-Center ADHD Gene Project|International Multi-centre ADHD Gene project|International Multicenter ADHD Genetics project|International Multi-centre ADHD Genetics project ;; parent=COHO:0000146 (Psychiatric GWAS Consortium), optional ;; parent relation=hasCohort (membership), optional","PMID:16887023 (PMC1559631 full text: European Caucasian subjects from twelve specialist clinics in eight countries, DSM-IV combined-type probands and siblings, linkage and association aims); PMID:21473745 (PMC3082291 full text: families recruited April 2003-April 2007 in 11 centres, children aged 5-17, white Caucasian, at least four family members including one parent); PMID:20732625 (PMC2928252 author manuscript via NCBI efetch: IMAGE trios and IMAGE II case-control sample)",https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=2928252,"The IMAGE II ADHD samples included some samples from the original IMAGE project along with samples provided by colleagues at other sites, using similar but not identical methods. ... The IMAGE II control samples (2,653 population controls of European ancestry) were collected for an IRB approved GWAS of schizophrenia","No GWAS Catalog tag. Example PMID:20732625 ok (uses IMAGE phase I trios and IMAGE II). PGS id IMAGE ('International Multi-Center ADHD Gene Project', other names image-i, image-ii) is in the PGS cohort file but has no record or scores in the PGS REST API, so its use could not be checked.","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000608,Family Blood Pressure Program,cohort aggregation,284,,,CONFIRMED,correct,"An NHLBI-sponsored programme uniting four independently established multicentre family networks (GenNet, GENOA, HyperGEN and SAPPHIRe) that recruited African American, Mexican American, Asian and non-Hispanic white participants, with standardised core protocols and a pooled phenotype and genotype data set of over 11,000 individuals, to study the genetic determinants of blood pressure and hypertension.",PMID:11799070|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC1201342/fullTextXML,,,,,PMID:11799070 (abstract); https://www.ebi.ac.uk/europepmc/webservices/rest/PMC1201342/fullTextXML; PMID:10964005 (abstract),https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:11799070%20AND%20SRC:MED&resultType=core&format=json,The Family Blood Pressure Program (FBPP) consists of 4 independently established multicenter networks of investigators who have complementary approaches to the genetics of blood pressure levels and hypertension.,"No catalog tag. Members: COHO:0000434 is the FBPP GENOA (PMID:40537477 supplement: ""GENOA is one of four networks in the NHLBI Family-Blood Pressure Program (FBPP)""; its definition gives the Jackson, Rochester and Starr County centres); COHO:0000484 HyperGEN ok; GenNet and SAPPHIRe are not in COHO. Countries Taiwan and United States are right (SAPPHIRe in Taiwan, Hawaii and California; the GENOA and HyperGEN centres in US states)","Claude Opus 5.5 (Anthropic), 2026-09"
